;Tabela 2 - População residente, total e respectiva distribuição percentual, ;;;;;;;;
; por situação do domicílio e grupos de idade, segundo os municípios e;;;;;;;;
;as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;
;;;;;;;;(conclusão);
Código do Município;Municípios e classes de tamanho da população dos municípios (habitantes);População residente;;;;;;;
;;Total;Distribuição percentual, por grupos de idade (%);;;;;;
;;;0 a 5 anos;6 a 14 anos;15 a 24 anos;25 a 39 anos;40 a 59 anos;60 anos ou mais;
;Rural;;;;;;;;
2102804;Carolina;  7 722;11,8;22,4;16,4;19,1;19,5;10,7;
2102903;Carutapera;  5 782;15,0;23,3;21,4;19,8;14,1;6,4;
2103406;Coelho Neto;  8 021;15,8;21,9;19,8;17,5;16,5;8,4;
2103505;Colinas;  13 557;12,7;22,1;20,3;19,7;17,3;7,8;
2103703;Cururupu;  10 382;11,1;21,0;17,0;21,8;19,8;9,4;
2103802;Dom Pedro;  7 420;11,4;19,6;19,5;21,0;18,1;10,5;
2104057;Estreito;  10 057;12,6;18,2;18,5;23,8;19,0;8,0;
2104677;Governador Nunes Freire;  9 456;15,8;24,8;20,0;18,0;14,9;6,5;
2105005;Humberto de Campos;  15 683;15,5;24,9;18,4;18,3;14,4;8,6;
2105104;Icatu;  17 329;13,5;23,8;20,0;18,7;15,1;9,0;
2105427;Itinga do Maranhão;  7 223;13,1;21,6;17,9;21,5;19,2;6,8;
2105500;João Lisboa;  5 045;12,0;20,1;19,7;22,0;15,9;10,3;
2105708;Lago da Pedra;  16 037;12,2;22,2;21,2;20,7;16,3;7,4;
2106508;Matinha;  13 002;12,2;19,6;20,6;20,6;17,4;9,6;
2106607;Matões;  17 380;13,7;22,1;18,0;18,8;16,9;10,6;
2106706;Mirador;  11 079;13,8;22,7;19,3;19,5;16,6;8,2;
2106755;Miranda do Norte;  4 908;9,6;19,7;20,1;25,4;16,8;8,4;
2106904;Monção;  19 979;14,4;22,9;19,7;19,3;16,3;7,4;
2107704;Paraibano;  4 357;10,4;18,8;19,9;19,1;19,9;11,8;
2107803;Parnarama;  21 056;13,2;21,6;18,9;19,4;17,3;9,7;
2108108;Paulo Ramos;  9 254;12,9;22,6;20,5;20,7;15,8;7,5;
2108207;Pedreiras;  6 511;12,0;18,9;18,7;21,6;18,4;10,5;
2108256;Pedro do Rosário;  16 842;15,7;22,7;19,5;18,8;15,2;8,1;
2108306;Penalva;  17 674;13,9;24,1;20,4;19,5;14,3;7,9;
2108454;Peritoró;  13 449;13,9;20,9;18,6;19,9;17,5;9,2;
2108504;Pindaré-Mirim;  8 735;13,6;21,2;20,6;20,6;15,3;8,8;
2108702;Pio XII;  9 557;13,6;22,0;20,8;20,5;14,7;8,3;
